conversation_id_str,created_at,favorite_count,id_str,sentiment,full_text,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username
"1,80E+23",Fri May 31 23:46:52 +0000 2024,0,"1,80E+23",positive,@kucinggendut__ thanks to israel lu makin memperdosa diri yg kalian bunuh itu masuk surga Allah,,kucinggendut__,in,丁达,0,0,0,https://x.com/nanjunlinn/status/1796689837275447407,"1,19E+21",nanjunlinn
"1,80E+23",Fri May 31 23:41:33 +0000 2024,0,"1,80E+23",negative,Bukan Rebahin Link Nonton Big Mouth Eps 3 Sub Indo Park Chang Ho Masuk Penjara dan Ingin Bunuh Diri - Tribun Bengkulu https://t.co/rAonCkjTlD,,,in,,0,0,0,https://x.com/satpamjsi/status/1796688499762201022,"1,67E+23",satpamjsi
"1,80E+22",Fri May 31 23:30:54 +0000 2024,0,"1,80E+23",neutral,@tanyakanrl Ini pembunuh yang mencoba membunuh target tapi malah kebalik target melawan dan menggantungnya lalu target pergi melarikan diri agar terkesan pembunuhnya bunuh diri.,,tanyakanrl,in,,0,0,0,https://x.com/wednesdaily/status/1796685818461106607,"1,48E+23",wednesdaily
"1,80E+23",Fri May 31 23:24:50 +0000 2024,0,"1,80E+23",negative,Lu aja bang bunuh diri,,,in,"Jakarta Pusat, DKI Jakarta",0,0,0,https://x.com/blairrwaldorfxo/status/1796684290006397237,"1,12E+23",blairrwaldorfxo
"1,80E+23",Fri May 31 23:17:15 +0000 2024,1,"1,80E+23",negative,@floweroadsz BENER BENER BOCAH KEKNYA pada+hal ada etika pekerjaan + harus profesional APALAGI tekanan dari agensi hidup mereka udh kaya boneka dikira enak kali ya padahal kafi mereka pun serba salah kaya saalh langkah udh kaya mau bunuh diri,,floweroadsz,in,markf,0,1,0,https://x.com/seblakenakkeun/status/1796682384567615871,"1,77E+23",seblakenakkeun
"1,80E+23",Fri May 31 23:11:10 +0000 2024,59,"1,80E+23",neutral,Menurut media Israel serangan drone bunuh diri oleh Hizbullah merusak satu sasaran strategis di Israel. Satu-satunya serangan yang diumumkan oleh Hizbullah hari ini adalah Iron Dome dan instalasinya. Jadi video buram ini mungkin merupakan peluncur Iron Dome atau radarnya. https://t.co/XqgG1ysZPt,https://pbs.twimg.com/ext_tw_video_thumb/1796680799561072640/pu/img/XvaEifcc8GKswUzJ.jpg,,in,Yemen,0,0,14,https://x.com/SoftWarNews/status/1796680853483077988,2256063276,SoftWarNews
"1,80E+23",Fri May 31 23:08:57 +0000 2024,21,"1,80E+23",positive,Tentara Israel mengakui serangan drone bunuh diri tersebut dan menambahkan bahwa mereka akan menyelidiki mengapa mereka gagal mencegatnya,,SoftWarNews,in,Yemen,0,0,2,https://x.com/SoftWarNews/status/1796680292343959814,2256063276,SoftWarNews
"1,80E+23",Fri May 31 20:01:23 +0000 2024,0,"1,80E+23",neutral,Sebenarhya salah ga sih ngejalin hubungan tp ga sepenuh hati karna bner bner masih takut bgt ya Allah takut ntar malah bunuh diri,,,in,,0,0,0,https://x.com/diozthekid/status/1796633091424862355,"1,35E+23",diozthekid
"1,80E+23",Fri May 31 19:54:51 +0000 2024,16,"1,80E+23",negative,napa abis minum bawaannya pengen bunuh diri ya,,,in,LEO | INTP-19 SBY,0,8,0,https://x.com/attazch/status/1796631446289060083,"8,94E+22",attazch
"1,80E+23",Fri May 31 19:53:34 +0000 2024,0,"1,80E+23",negative,Astaga apa yg ada di otak ku sampe gamon sama org ini kmrin masuk RS berkali kali sampe mau bunuh diri kekuatan org manipulatif emg luar biasa guys hati hati mana kmrin hampir percaya lagi sm omongannya yg super manis itu kalo masih sayang segala macem untung cepet sadar,,,in,,0,0,0,https://x.com/diozthekid/status/1796631125638713839,"1,35E+23",diozthekid
"1,80E+22",Fri May 31 19:36:55 +0000 2024,0,"1,80E+23",neutral,@tanyakanrl gampang tp gatau bnr gak ini jawabannya murder 1. tongkat nya jauh knp bsa dia bunuh diri tongkatnya dilain tmpat? 2. gelasnya ada 2 dn kursinya pun 2 kemungkinan sblmnya ada org yg bertamu 3. kamarnya berantakan dn ada yg pecah jatuh kebawah kemungkinan dia melawan,,tanyakanrl,in,,0,0,0,https://x.com/zrch03173399/status/1796626935952412877,"1,52E+23",zrch03173399
"1,80E+23",Fri May 31 18:51:49 +0000 2024,4,"1,80E+23",positive,Yang yang bunuh diri pun tidak ingin mati dia hanya ingin dimengerti sesama dia masih diberi hari,,,in,"Kulim, Kedah",0,0,0,https://x.com/aultramine/status/1796615584643416411,"1,54E+23",aultramine
"1,80E+23",Fri May 31 18:31:50 +0000 2024,1,"1,80E+23",negative,udah gak ada yang menarik saran bunuh diri dong,,,in,"DKI Jakarta, Indonesia",0,2,0,https://x.com/uglyboy4444/status/1796610554515341335,"1,12E+23",uglyboy4444
"1,80E+23",Fri May 31 18:31:28 +0000 2024,0,"1,80E+23",negative,kalo bunuh diri gaa dosa gua bunuh diri srius,,heij1567,in,,0,1,0,https://x.com/heij1567/status/1796610465226969551,"1,23E+23",heij1567
"1,80E+23",Fri May 31 18:24:18 +0000 2024,55,"1,80E+23",negative,@nctzenbase begini mulu anj knetz kalo mau di educate padahal negara dia paling banyak kasus bullying ny bahkan korban bunuh diri krna bullying ny jg banyak. dih kata gua mah sadar anjirr,,nctzenbase,in,,0,3,0,https://x.com/splshgarletta/status/1796608659209978244,"1,39E+23",splshgarletta
"1,80E+22",Fri May 31 18:19:42 +0000 2024,5,"1,80E+23",neutral,@flowers20_sun @kujian95 @tanyakanrl suicide itu bunuh diri ngapain diangkat?,,flowers20_sun,in,,0,0,0,https://x.com/inamoraeta/status/1796607501787701457,574185305,inamoraeta
"1,80E+23",Fri May 31 18:15:47 +0000 2024,0,"1,80E+23",negative,gua ga peduli ya mau bonek viking ini musuhan kek perang kek dendam kesumat mau saling bunuh kek I DON'T FVKING CARE tapi kalian tuh punya otak gasih? dipake ga? bisanya ganggu keamanan masyarakat aja. at least kalo ga bermanfaat buat diri sendiri jangan ganggu orang lain,,,in,,0,1,0,https://x.com/mintchareo/status/1796606517652881599,290929664,mintchareo
"1,80E+22",Fri May 31 18:10:14 +0000 2024,0,"1,80E+23",neutral,@tanyakanrl ini sebenernya bisa jadi kasus pembunuhan tapi mengingat si anu-nya males mikir dan mengusut jadi pasti ditulisnya kasus bunuh diri,,tanyakanrl,in,,0,0,0,https://x.com/jvstforvan/status/1796605120018526545,"1,09E+23",jvstforvan
"1,80E+22",Fri May 31 18:00:18 +0000 2024,0,"1,80E+22",neutral,@tanyakanrl 3. Ini yg paling aneh menurut gue ada kruk disitu. Menurut gue korban ini sdg cidera kaki. Mana mungkin orang yg punya cidera kaki bisa berdiri di kursi buat melakukan bunuh diri dgn cara gantung diri kyk gitu????,,omnyapablo,in,Midgard,0,0,0,https://x.com/omnyapablo/status/1796602621379420592,"1,32E+23",omnyapablo
"1,80E+23",Fri May 31 17:59:11 +0000 2024,0,"1,80E+22",negative,@Mdy_Asmara1701 Mau seluruh rakyat setuju juga emang ngaruh? Yg bikin UU tuh para koruptor gmn mrk mau bikin UU yg bs bunuh diri mrk? Lucu anda,,Mdy_Asmara1701,in,Manado,0,0,0,https://x.com/dodo_nando04/status/1796602337160781972,372646693,dodo_nando04
"1,80E+22",Fri May 31 17:53:07 +0000 2024,0,"1,80E+22",neutral,@tanyakanrl membuat korban terlihat seperti bnh diri padahal menurut imajinasiku posisi kursi seharusnya jatuh kebelakang setelah tersenggol tumit (jika ini bunuh diri) dan kursi juga terlihat kurang tinggi jika digunakan untuk bnh diri.,,solovemoonctyn,in,tyunworld,0,1,0,https://x.com/solovemoonctyn/status/1796600811516199275,"1,50E+23",solovemoonctyn
"1,80E+22",Fri May 31 17:46:25 +0000 2024,0,"1,80E+22",neutral,@tanyakanrl jelas ada disamping lemari dia tidak bisa kemana-mana. Jika asumsi si pria yang sakit maka seharusnya dia tidak maka seharusnya dia tidak bisa bunuh diri karena jelas tongkatnya jauh dan juga tidak bisa menggantungkan diri sembari memegang tongkat.,,Frieddchcken,in,N,0,1,0,https://x.com/Frieddchcken/status/1796599125254996122,"1,57E+23",Frieddchcken
"1,80E+23",Fri May 31 17:44:43 +0000 2024,0,"1,80E+22",negative,@palingteguh @Titipan_Mafia Kpop mah bunuh diri bukan bunuh orang,,palingteguh,in,Cikini 7,0,1,0,https://x.com/riedwanmuhammad/status/1796598698794942518,258253139,riedwanmuhammad
"1,80E+22",Fri May 31 17:37:53 +0000 2024,0,"1,80E+22",negative,Pantes angka bunuh diri cowok lebih bnyak dr ceue y krn org2 kek lu idup si (ngjak ribut),,,in,,0,0,0,https://x.com/WotaSepuh48/status/1796596979897860176,"1,71E+21",WotaSepuh48
"1,80E+22",Fri May 31 17:33:29 +0000 2024,0,"1,80E+22",neutral,@tanyakanrl Tidak bisa disimpulkan sebelum divisum nder. Atau cara paling cepat menyimpulkannya kontol nya diperiksa kalo ereksi berarti dia bunuh diri dan begitu juga sebaliknya.,,tanyakanrl,in,"Kota Medan, Sumatera Utara",0,0,0,https://x.com/alcacoq/status/1796595869418234084,124188997,alcacoq
"1,80E+23",Fri May 31 17:30:25 +0000 2024,0,"1,80E+22",negative,@MardaniAliSera Klo ini tetap dilaksanakan sama aja bunuh diri...!! Bgm klo para pekerja mogok nasional??,,MardaniAliSera,in,,0,0,0,https://x.com/ImamNganuu/status/1796595098442240066,"1,34E+23",ImamNganuu
"1,80E+23",Fri May 31 17:16:22 +0000 2024,0,"1,80E+23",neutral,@T0M5helby Kweren ini virus! 2 tahun lalu ditempatku banyak orang China yang mati bunuh diri gara2 virus ini. Adanya virus ini mereka memilih bunuh diri berjama'ah dengan alasan omset usaha yang tadinya besar menjadi seadanya bahkan tidak ada.,,T0M5helby,in,Indonesia,0,0,0,https://x.com/SWAMI912757848/status/1796591565546389976,"1,71E+23",SWAMI912757848
"1,80E+22",Fri May 31 17:11:40 +0000 2024,0,"1,80E+23",positive,@tanyakanrl Murder tp orang dekat.. dia kakinya sakit ga mungkin bisa bunuh diri tanpa penyangga kaki.. yang kedua ada dua gelas alias dia kedatangan tamu sebelum digantung .. jam weker rusak pembunuhan sekitar jam 10.00 .. motif blom tau karena ada buku serta celana pendek ..,,tanyakanrl,in,,0,0,0,https://x.com/akbarrjingann/status/1796590381972463993,"1,74E+23",akbarrjingann
"1,80E+22",Fri May 31 17:08:46 +0000 2024,0,"1,80E+23",neutral,@tanyakanrl murder itu buku kebuka sm ad kertas di meja bs jd plaku bikin surat wasiat bunuh diri tp tongkat si cowo jauh dr posisi si cowo si cowo tinggal ma cewenya (diliat dr gelas &amp; foto di dinding) &amp; keknya mereka abis tengkar (jam beker pecah) &amp; si cewe kabur bw baju,,tanyakanrl,in,kasur,0,0,0,https://x.com/asteropille/status/1796589650620055676,"1,50E+23",asteropille
"1,80E+23",Fri May 31 16:59:59 +0000 2024,0,"1,80E+23",neutral,ShinYunJeong (KimGyuRi) seorg gadis anak dari pensiunan pelukis istana dikirim ayahnya utk berguru pd pelukis istana top era itu KimHongDo. YunJeong menggantikan kakaknya YunBok yg bunuh diri krn tdk bs memenuhi ekspektasi sang ayah. Wlo perempuan YunJeong sgt berbakat. https://t.co/ftZVjXixFZ,https://pbs.twimg.com/media/GO7CwevbUAA8KBt.jpg,aoi_usagi79,in,somewhere in this world,0,1,0,https://x.com/aoi_usagi79/status/1796587441882812843,64128483,aoi_usagi79
"1,80E+22",Fri May 31 16:56:23 +0000 2024,0,"1,80E+23",negative,@tanyakanrl itu bunuh diri nder gitu doang kok gak tau,,tanyakanrl,in,Republic of Korea,0,0,0,https://x.com/smfuckyu/status/1796586533157585312,"1,43E+23",smfuckyu
"1,80E+22",Fri May 31 16:51:47 +0000 2024,0,"1,80E+23",positive,@tanyakanrl Surat wasiat palsu jam nya nunjukin waktu kejadian tongkat yang jauh dari korban posisi jatuh kursi yang terlalu natural untuk orang bunuh diri,,SultanAmirr,in,"Yogyakarta, Indonesia",0,0,0,https://x.com/SultanAmirr/status/1796585377865859506,"1,12E+23",SultanAmirr
"1,80E+23",Fri May 31 16:47:44 +0000 2024,0,"1,80E+23",negative,@Heraloebss Bunuh diri di penjara..,,Heraloebss,in,,0,0,0,https://x.com/AwangBongso/status/1796584355969769660,"1,39E+22",AwangBongso
"1,80E+22",Fri May 31 16:46:43 +0000 2024,0,"1,80E+23",neutral,@tanyakanrl - gelas² juga dalam kondisi rapi tidak ada nya kekacauan - Ada surat Dan pena kemungkinan pesan terakhir - lemari kebuka sedikit - 2 bantal kemungkinan tinggal sama pasangannya Kesimpulan: 1. Bunuh diri: depresi korban punya kekurangan punya tabggungjawab yaitu pasangannya,,SultanAmirr,in,"Yogyakarta, Indonesia",0,2,0,https://x.com/SultanAmirr/status/1796584101102879060,"1,12E+23",SultanAmirr
"1,80E+22",Fri May 31 16:44:23 +0000 2024,0,"1,80E+23",negative,@tanyakanrl Bunuh diri Itu wibu halu nolife aja emang berantakan kamarnya,,tanyakanrl,in,,0,0,0,https://x.com/MbahMod/status/1796583513023709318,527480698,MbahMod
"1,80E+23",Fri May 31 16:39:34 +0000 2024,0,"1,80E+23",neutral,Setelah itu si pembunuh membuat skenario seakan2 pria itu bunuh diri. Namun dia malah meletakan tongkat bantu berjalannya disebelah lemari.,,oxygl0win,in,,0,0,0,https://x.com/oxygl0win/status/1796582304128827685,"1,30E+23",oxygl0win
"1,80E+23",Fri May 31 16:39:01 +0000 2024,0,"1,80E+23",neutral,sekali orang orang itu masuk.. kemungkinan sangat kecil mereka bisa keluar lagi. kasus elisa lam itu bukan kasus bunuh diri atau pembunuhan. tp mungkin dia punya skizofrenia. atau ketakutan fiktif kalo dia sedang diikuti seseorang atau dia punya kepercayaan gaib.,,wulanandthebox,in,,0,1,0,https://x.com/wulanandthebox/status/1796582162189476050,"1,52E+22",wulanandthebox
"1,80E+22",Fri May 31 16:37:12 +0000 2024,0,"1,80E+23",positive,@tanyakanrl Bunuh diri. Krn sebenernya dia uda bs jalan.,,tanyakanrl,in,,0,0,0,https://x.com/nrhmdaisy/status/1796581706306383951,"1,66E+23",nrhmdaisy
"1,80E+23",Fri May 31 16:35:45 +0000 2024,0,"1,80E+23",neutral,@hoIadios Warga korsel banyak yang bunuh diri itu apa kabar? Peringkat bunuh diri korsel 10 asalkan korut 28 Jadi yang lebih depresi yang mana nih intinya ada buruk ada positif,,hoIadios,in,,0,1,0,https://x.com/Muhamma62988691/status/1796581341515186555,"1,58E+23",Muhamma62988691
"1,80E+22",Fri May 31 16:32:59 +0000 2024,0,"1,80E+23",negative,@tanyakanrl bunuh diri. si masnya bohong kalau dia lumpuh biar pasangannya ga ninggalin dia tapi ternyata pasangannya tetep ninggalin dia dan sempet terjadi cekcok sebelom pasangannya pergi. si masnya putus asa kemudian bundir ‍️,,tanyakanrl,in,unknown,0,0,0,https://x.com/bungaaah_/status/1796580646258950461,33446384,bungaaah_
"1,80E+22",Fri May 31 15:53:17 +0000 2024,0,"1,80E+23",positive,@tanyakanrl Murder ada kakinya bermasalah kd gamungkin bisa bunuh diri dgn cara brgitu,,tanyakanrl,in,,0,0,0,https://x.com/Woshiadler/status/1796570655544201508,"1,02E+23",Woshiadler
"1,80E+23",Fri May 31 15:51:39 +0000 2024,7,"1,80E+23",positive,@DrEvaChaniago Saya Ojol dan saya bersedia pinjamkan motor dan STNK saya ke yg punya ide itu seminggu saja coba merasakan jadi ojol soalnya kalo sebulan khawatirnya bunuh diri nanti. Tenang aja saya bimbing kok cara pakai aplikasi nya cara customer service nya.,,DrEvaChaniago,in,Jakarta - Depok - Bogor,0,0,2,https://x.com/vanboio/status/1796570243302900124,3112384292,vanboio
"1,80E+23",Fri May 31 15:44:19 +0000 2024,2,"1,80E+23",negative,konnichiwa kakak saya osamu dazai bisa berbahasa indonesia sedikit saya tenggelam dalam air setelah melakukan percobaan bunuh diri dan saya kehilangan dompet saya. tf uang 10000 milyar ke nomor 081234 dan saya akan bunuh diri bersama kakak.,,,in,ic: creantzy,0,3,0,https://x.com/decayofevils/status/1796568397016412170,"1,79E+23",decayofevils
"1,80E+23",Fri May 31 15:39:36 +0000 2024,1,"1,80E+23",negative,@bluesman_mr @saidiman Yohanes 19:30 Setelah mencecap anggur asam itu Yesus berkata Sudah selesai. Tuhan lo mati bunuh diri minum racun.,,bluesman_mr,in,,0,1,0,https://x.com/EpMazy/status/1796567209827000736,"1,46E+22",EpMazy
"1,80E+23",Fri May 31 15:31:50 +0000 2024,0,"1,80E+23",negative,Kalau bunuh diri gak dosa. Udah gue lakuin,,,in,,0,0,0,https://x.com/pacarseokj12/status/1796565256631984324,"1,24E+23",pacarseokj12
"1,80E+23",Fri May 31 15:31:05 +0000 2024,0,"1,80E+23",neutral,Gaji 40 juta tapi jauh dari keluarga toh ujung ujungnya keluarga cuman butuh duitnya aja kan? Kalo 40jt diporotin kembalinya masih banyak. Kalo 4jt doang mah sama aja bunuh diri.,,,in,"Grindelwald, Switzerland",0,0,0,https://x.com/nijk0es/status/1796565069083578388,"1,62E+23",nijk0es
"1,80E+23",Fri May 31 15:26:10 +0000 2024,0,"1,80E+23",neutral,daftar intern di astra apakah sama dengan bunuh diri?,,,in,,0,0,0,https://x.com/siriusblve/status/1796563833047405003,"1,29E+23",siriusblve
"1,80E+23",Fri May 31 15:23:18 +0000 2024,0,"1,80E+23",positive,6 Rekomendasi Anime yang Ada Unsur Bunuh Diri Bangkit dari Keterpurukan - Belajar Menghadapi Masa Lalu https://t.co/WDXpmf0YbH https://t.co/AXTRdLRWJu,https://pbs.twimg.com/media/GO6soQtboAAWSI9.jpg,,in,,0,0,0,https://x.com/jenny_alvina/status/1796563110452773154,"9,03E+22",jenny_alvina
"1,80E+22",Fri May 31 15:20:38 +0000 2024,0,"1,80E+23",positive,@tanyakanrl murder lah. itu ada kruk yg letaknya jauh dari tmpt pembunuhan. logikanya dia ga bisa berdiri tanpa kruk ya kali bisa manjat meja buat bunuh diri,,tanyakanrl,in,she/her,0,0,0,https://x.com/awanuvola/status/1796562440500765072,"1,37E+23",awanuvola
"1,80E+23",Fri May 31 15:10:08 +0000 2024,0,"1,80E+23",neutral,@txtdarigajelas Ngeliatin orang melakukan percobaan bunuh diri,,txtdarigajelas,in,Sin City,0,0,0,https://x.com/HeV_g2/status/1796559794255606128,"1,44E+23",HeV_g2
"1,80E+23",Fri May 31 15:03:04 +0000 2024,30,"1,80E+23",positive,Gwah Selow.. Masih Bisa nguli Panggul Dulu orang Kalang Kabut punya utang Milyaran..Asl kasian gw liat mukanya Stressnya.. Mau bunuh diri Takut mati.. Nelppn gw blah bleh Bllo gw jawab kuncinya ada di Abah kayaknya skarang dah Makmur lagi sih kalo liat gaya pecicilannya di TL,,,in,Rock n Roll Di Jalanan,0,3,4,https://x.com/kangjaill/status/1796558017468797057,383712645,kangjaill
"1,80E+23",Fri May 31 14:52:27 +0000 2024,0,"1,80E+23",negative,@kazuzagguk Ya klo putus asa mending bunuh diri aja sekalian. Putus asa kok malah bikin drama nyusahin orang lain. Fitnah sana sini. Bilang aja takut miskin lagi krn udah terlanjur hidup enak apa tinggal jeplak cocotmu.,,kazuzagguk,in,Indonesia,0,0,0,https://x.com/HikaruMorita4/status/1796555347018367412,4368515053,HikaruMorita4
"1,80E+23",Fri May 31 14:51:45 +0000 2024,0,"1,80E+23",negative,gak tega lihat seperti ini seprtinya memang udh mentok mungkin bisa jadi karena istrinya bner bner bergantung atau cinta mati ama suaminya udah berkorban banyak buat pernikahan mereka. Lebihn nyesek lagi. Knpa dia ngajak anaknya buat bunuh diri. https://t.co/eMhN0B2rd9,,,in,,0,0,0,https://x.com/therealassyeh/status/1796555169758654486,"1,11E+23",therealassyeh
"1,80E+23",Fri May 31 14:47:34 +0000 2024,0,"1,80E+23",neutral,murder kalo korban pakai kruk gimana caranya dia bunuh diri? trs juga ada dua gelas di meja menandakan sebelumnya ada tamu yang datang berkunjung https://t.co/8JxGtrIyD1,https://pbs.twimg.com/media/GO6kcSYaQAEhRxN.jpg,,in,,0,0,0,https://x.com/kkamahao_pii/status/1796554115868397918,"1,05E+23",kkamahao_pii
"1,80E+22",Fri May 31 14:38:07 +0000 2024,0,"1,80E+23",positive,@tanyakanrl murder tapi dibikin seolah-olah suicide. itu kruknya jauh dari tempat dia digantung berati dia ga bisa kan naik ke kursi trs gantung diri kek orang pada umumnya. ada dua gelas dua kursi kasur buat dua orang. kata gw yg bunuh mah cewenya.,,tanyakanrl,in,,0,0,0,https://x.com/swwicide/status/1796551737610006718,"1,38E+23",swwicide
"1,80E+23",Fri May 31 14:37:07 +0000 2024,0,"1,80E+23",positive,@dimasadltya Akhirnya muncul kirain bunuh diri lu di dalam goa wkwkwkwk,,dimasadltya,in,East java,0,1,0,https://x.com/Rendy_Duck/status/1796551487184896342,422522883,Rendy_Duck
"1,80E+23",Fri May 31 14:34:13 +0000 2024,0,"1,80E+23",negative,Bukan perlindungan diri kocak KITA MAU BUNUH ORANG BAIK AJA,,,in,@UnveiledSins — REGRET.,0,0,0,https://x.com/RecallJoceline/status/1796550755895365785,3268813766,RecallJoceline
"1,80E+23",Fri May 31 14:31:23 +0000 2024,1,"1,80E+23",negative,Masa surat gw dibaca keluarganyaa anjeenggg apa gw bunuh diri aja yak malu bgttt https://t.co/WBpy8D8sTA,https://pbs.twimg.com/media/GO6gvibbwAEKR3i.jpg,abrianabitha,in,,0,0,0,https://x.com/abrianabitha/status/1796550042687590646,"1,21E+23",abrianabitha
"1,80E+22",Fri May 31 14:25:51 +0000 2024,0,"1,80E+23",positive,@neohistoria_id Rumah di hancurin tanah direbut tenda di bakar anak2 di bunuh banyak lagi kekejaman yg dilakukan masih bilang membela diri.,,neohistoria_id,in,Sultanate of Aceh,0,0,0,https://x.com/Al_Barq2022/status/1796548650522525757,"1,56E+23",Al_Barq2022
"1,80E+23",Fri May 31 14:24:53 +0000 2024,0,"1,80E+23",neutral,@165Hati Karena kalo yg diajar mahasiswa sama aja bunuh diri,,165Hati,in,Indonesia,0,0,0,https://x.com/yuzviii/status/1796548408196657354,175994322,yuzviii
"1,80E+23",Fri May 31 14:19:20 +0000 2024,1,"1,80E+23",neutral,kemnaker mau kaji kemungkinan angka bunuh diri di rezim ini ga,,,in,,0,0,1,https://x.com/verosicka/status/1796547010662924495,"1,10E+22",verosicka
"1,80E+23",Fri May 31 14:04:43 +0000 2024,0,"1,80E+23",negative,@seungrats @976gyu @HRANG1PAW @UJIN0RM @H0SHN0RM1C Seungcheolnim tell seungrats to bunuh diri jebal,,seungrats,in,he/they 06,0,1,0,https://x.com/gyu4chu/status/1796543334561022129,"1,50E+22",gyu4chu
"1,80E+23",Fri May 31 14:00:09 +0000 2024,0,"1,80E+23",positive,Bunuh Diri Masih Menjadi Penyebab No. 1 Kematian Anak Muda Korea https://t.co/cbDM06Xldh,,,in,"Jakarta, Indonesia",0,0,0,https://x.com/DreamersRadioID/status/1796542182909972750,337529500,DreamersRadioID
